"","popularity","danceability","energy","key","loudness","mode","acousticness","instrumentalness","valence","tempo","time_signature","genre","instrumentalness_is_na","log_speechiness","log_liveness","sqrt_duration"
"5922",50,0.832,0.593,5,-6.014,0,0.148,0.00391,0.729,111.075,4,9,TRUE,-2.39032400730205,-1.28735441326499,516.410689277439
"5923",32,0.842,0.941,7,-6.912,1,0.136,0.00808,0.716,119.075,4,6,FALSE,-2.96229749746775,-2.74109005518041,438.163211600426
"5924",49,0.364,0.936,9,-4.281,1,0.000626,2.5e-06,0.579,180.191,4,9,FALSE,-1.9241486572738,-0.850971265753513,317.187641625584
"5925",28,0.768,0.69,9,-12.43,1,0.0129,0.92,0.102,141.029,4,6,FALSE,-2.79197543603997,-1.06131650392441,543.772011048748
"5926",50,0.416,0.971,8,-2.759,0,0.0243,0.00391,0.504,174.954,4,10,TRUE,-0.695149183230618,-1.14570389620196,460.246672991777
"5927",29,0.454,0.886,11,-9.257,0,8.69e-06,0.84,0.195,119.851,4,8,FALSE,-1.98050159382493,-1.64506509007725,544.85594426417
"5928",37,0.324,0.843,4,-9.096,0,0.00125,2.4e-06,0.389,190.149,3,8,FALSE,-2.68824757380603,-1.02165124753198,416.042065180914
"5929",41,0.424,0.944,11,-2.552,0,9.04e-06,1.09e-05,0.389,158.089,4,1,FALSE,-3.24163281199082,-1.0300194972025,397.910794022982
"5930",48,0.876,0.615,8,-7.192,0,0.0434,0.00391,0.356,98.034,4,5,TRUE,-1.86433016206289,-1.44816976483798,381.652983743086
"5931",72,0.661,0.651,7,-3.771,0,0.117,1.32e-05,0.368,87.46,4,9,FALSE,-2.99773427622466,-2.88240358824699,450.460875104598
"5932",84,0.787,0.673,11,-4.577,0,0.256,3.57e-06,0.786,110.962,4,9,FALSE,-1.84516024595517,-2.40351101158401,487.742760069281
"5933",66,0.579,0.402,2,-9.687,1,0.777,0.00391,0.516,152.067,4,9,TRUE,-3.23907853218572,-1.15201306539522,435.462972019436
"5934",47,0.427,0.573,8,-13.077,1,0.382,0.112,0.608,97.076,3,2,FALSE,-2.29263476214088,-2.18925640768704,683.686331587812
"5935",56,0.679,0.253,2,-13.777,1,0.812,0.301,0.653,127.45,4,9,FALSE,-3.18931702262666,-2.1982250776698,393.709283609112
"5936",87,0.823,0.586,6,-6.606,0,0.114,0.00391,0.347,125.971,4,5,TRUE,-1.6094379124341,-1.64506509007725,436.43556225404
"5937",30,0.217,0.909,8,-5.08,0,0.0168,0.14,0.673,185.561,4,2,FALSE,-1.98050159382493,-1.06421086195078,552.497058815701
"5938",28,0.598,0.618,5,-10.013,1,0.54,0.000546,0.422,103.099,4,5,FALSE,-3.05760767727208,-0.0502412164367468,501.730007075519
"5939",44,0.358,0.423,7,-7.828,1,0.565,3.38e-05,0.309,182.959,3,9,FALSE,-3.38729447649316,-2.46982101236996,476.025209416476
"5940",55,0.749,0.409,9,-9.263,1,0.13,0.00222,0.486,122.979,4,9,FALSE,-3.23145460707506,-1.88387475813586,411.036494730091
"5941",63,0.813,0.57,3,-8.409,0,0.0909,0.00391,0.676,109.07,4,5,TRUE,-1.32802545299591,-2.32074906362172,411.497266090554
"5942",56,0.676,0.266,9,-8.847,1,0.514,0.00391,0.707,205.598,4,0,TRUE,-1.69281952137315,-2.22562405185792,1.82975408183723
"5943",59,0.504,0.821,8,-3.356,1,0.275,0.00391,0.458,155.131,4,10,TRUE,-2.81674961802555,-3.17485893945143,449.220435866402
"5944",58,0.557,0.825,6,-4.657,1,0.00525,0.00164,0.841,120.017,4,4,FALSE,-3.56489347433295,-1.73160554640831,1.83084679861533
"5945",56,0.764,0.501,0,-10.842,1,0.311,0.192,0.427,106.961,4,6,FALSE,-3.2754461763566,-2.1982250776698,417.309237856053
"5946",9,0.131,0.307,4,-10.997,1,0.00185,0.916,0.0264,59.562,4,6,FALSE,-3.35526844977376,-2.1982250776698,531.789432012333
"5947",58,0.462,0.84,2,-6.667,1,5.05e-05,6.47e-05,0.805,75.542,4,10,FALSE,-3.36390159691846,-2.41575379109968,496.427235352776
"5948",43,0.314,0.592,9,-9.297,1,0.00472,0.00391,0.282,80.458,4,6,TRUE,-3.19662521593338,-1.31676829847128,493.72056874309
"5949",53,0.679,0.111,6,-28.013,1,0.623,0.274,0.508,90.014,4,1,FALSE,-2.72876324269975,-1.04128722204884,442.718872423573
"5950",1,0.478,0.292,10,-12.115,0,0.947,0.00713,0.768,169.319,4,3,FALSE,-1.91054300521802,-1.72036947314138,1.81744784436858
"5951",44,0.237,0.88,0,-3.945,1,8.54e-06,0.842,0.309,130.128,4,10,FALSE,-2.98578194270082,-2.46510402249182,458.330666658909
"5952",41,0.67,0.493,6,-11.304,1,0.285,0.00391,0.928,93.867,4,2,TRUE,-2.58893472021205,-3.00578260940749,387.849197498203
"5953",35,0.754,0.82,11,-5.037,0,0.0711,0.000727,0.377,128.039,4,9,FALSE,-2.99373427089132,-2.3570412787901,499.402643164811
"5954",37,0.14,0.177,5,-16.134,1,0.992,0.849,0.075,172.391,4,7,FALSE,-3.20398721237445,-2.21640739675299,1.62269323441
"5955",49,0.322,0.394,0,-9.563,1,0.172,2.12e-06,0.0883,113.973,4,10,FALSE,-3.36679595494482,-2.44299724671079,468.614980554399
"5956",63,0.774,0.553,9,-6.815,1,0.379,0.00391,0.514,102.055,4,0,TRUE,-2.49738417129911,-0.302457358033935,2.24882932433744
"5957",86,0.761,0.518,0,-8.871,1,0.244,3.47e-05,0.522,133.976,4,9,FALSE,-2.00991547903123,-2.23492644452023,511.363862626213
"5958",28,0.393,0.904,7,-7.683,0,5.27e-06,0.853,0.497,89.562,4,10,FALSE,-3.11903048989848,-2.36765708973776,554.352775766479
"5959",62,0.625,0.591,7,-9.127,0,0.0138,0.0399,0.863,126.597,4,10,FALSE,-3.63061054598996,-2.41575379109968,462.269401972486
"5960",54,0.598,0.853,9,-5.373,1,0.132,0.00297,0.312,121.988,1,1,FALSE,-2.90955457731294,-2.02495335639577,437.488285557454
"5961",26,0.528,0.721,9,-3.905,1,2e-04,0.0137,0.483,135.969,4,10,FALSE,-3.33822258250077,-1.1551826401565,389.769162453881
"5962",44,0.59,0.629,6,-6.014,0,0.228,0.00391,0.406,157.928,4,10,TRUE,-2.78223509929159,-0.0954101848046582,439.355209369367
"5963",36,0.719,0.665,4,-7.679,0,0.118,0.000875,0.658,104.99,4,2,FALSE,-3.58271925828555,-1.28735441326499,448.402720776759
"5964",71,0.702,0.898,9,-6.003,1,0.00854,0.000154,0.731,112.845,4,10,FALSE,-3.28876195233237,-2.38923289971972,412.019417018179
"5965",15,0.815,0.459,9,-12.683,1,0.0232,0.000483,0.127,99.966,4,5,FALSE,-1.59454929994035,-1.80180980508156,361.278286089823
"5966",42,0.596,0.857,4,-5.146,0,0.000261,0.0689,0.5,102.062,4,8,FALSE,-3.61562899237434,-1.45243416362444,393.828642940048
"5967",30,0.614,0.836,4,-8.647,0,0.0685,0.00104,0.81,97.992,4,9,FALSE,-3.38729447649316,-3.84436435695433,480.762935343398
"5968",60,0.596,0.576,10,-7.955,1,0.376,0.0904,0.485,160.176,4,1,FALSE,-3.24933503235291,-2.23492644452023,465.760668154794
"5969",63,0.394,0.734,1,-4.574,0,0.0329,1.26e-06,0.0778,86.897,4,5,FALSE,-1.68739945390381,-2.21640739675299,524.559815464357
"5970",36,0.394,0.94,10,-5.3,0,7.17e-05,0.0033,0.207,99.592,4,8,FALSE,-1.88387475813586,-2.9058915695542,549.096530675618
"5971",80,0.417,0.934,7,-3.908,0,0.000278,0.0015,0.287,127.066,4,10,FALSE,-2.12863178587061,-2.02495335639577,458.519356189027
"5972",73,0.686,0.127,7,-14.361,1,0.754,1.41e-05,0.372,93.699,4,0,FALSE,-3.37552963491358,-2.85945465526144,1.51870010206097
"5973",72,0.747,0.861,8,-5.251,1,0.113,0.00391,0.859,103.966,4,4,TRUE,-2.96811710652102,-3.64965874096066,1.78063659037997
"5974",80,0.509,0.498,2,-6.94,1,0.413,0.00391,0.283,99.729,4,6,TRUE,-3.45776773315055,-2.69711026106388,472.081560749835
"5975",61,0.433,0.905,11,-2.171,1,0.00803,0.00391,0.375,148.149,4,10,TRUE,-2.29263476214088,-1.08767234862978,487.034906346557
"5976",44,0.887,0.667,8,-3.423,1,0.142,0.00391,0.487,135.069,4,5,TRUE,-1.29828348379718,-1.63475572041839,362.251293993548
"5977",45,0.707,0.909,1,-7.115,1,0.381,0.00391,0.608,87.036,4,5,TRUE,-0.638658995275876,-2.12863178587061,530.330085889911
"5978",63,0.469,0.427,4,-7.954,0,0.00414,3.77e-05,0.0821,84.053,4,10,FALSE,-3.72554343848553,-2.05572501506252,491.487537990537
"5979",43,0.604,0.441,5,-9.474,1,0.791,0.00391,0.795,128.32,4,4,TRUE,-3.34670919637809,-1.39030238251743,1.61231200454503
"5980",21,0.375,0.991,11,-3.542,1,2.12e-05,0.671,0.624,176.034,4,8,FALSE,-2.57833859458055,-3.20645330486964,420.95961801579
"5981",37,0.203,0.833,9,-3.529,1,2.7e-05,0.854,0.665,155.117,4,6,FALSE,-3.38434026459573,-1.14570389620196,448.567720639816
"5982",38,0.806,0.69,1,-11.08,1,0.146,0.891,0.798,130.03,4,1,FALSE,-1.32050662058189,-2.64507540194082,476.277230192668
"5983",73,0.541,0.591,2,-6.688,1,0.289,0.000431,0.116,111.676,4,9,FALSE,-3.39322921201298,-2.0874737133771,553.461832469051
"5984",32,0.805,0.876,9,-6.717,1,0.394,0.00391,0.801,135.011,4,5,TRUE,-1.19732826160727,-0.271808723295491,481.899367088192
"5985",67,0.614,0.101,0,-22.159,1,0.825,0.0217,0.155,75.902,4,6,FALSE,-3.23145460707506,-0.346724613085564,417.564366295784
"5986",NA,0.336,0.0937,0,-20.317,1,0.972,0.0123,0.0992,90.587,4,7,FALSE,-3.18447439815087,-1.93102153656156,2.18352543676505
"5987",75,0.645,0.598,1,-13.18,0,0.221,3.53e-06,0.913,105.929,4,10,FALSE,-3.39620984015112,-2.62970123469123,1.94622283667621
"5988",38,0.589,0.68,6,-6.431,1,0.0162,0.00391,0.612,172.066,4,0,TRUE,-3.59721226558811,-2.21640739675299,1.68364683559231
"5989",60,0.494,0.735,5,-8.347,1,0.00401,3.14e-06,0.742,132.526,4,1,FALSE,-3.36679595494482,-0.608806032126194,531.977443130815
"5990",21,0.509,0.491,7,-9.525,1,0.435,0.409,0.718,92.533,4,2,FALSE,-3.50323010722731,-1.93102153656156,536.656314599949
"5991",48,0.638,0.666,4,-6.951,0,0.00784,6.65e-05,0.651,131.962,4,10,FALSE,-3.23907853218572,-1.15836229307388,430.644865289254
"5992",59,0.713,0.794,7,-8.173,1,0.197,0.000232,0.961,155.942,4,1,FALSE,-2.36127408934273,-0.505838082254952,454.342381910383
"5993",53,0.339,0.459,0,-8.652,1,0.303,0.00391,0.22,171.95,3,10,TRUE,-3.41428262121081,-2.3979952777987,517.042551440401
"5994",44,0.395,0.866,7,-7.047,1,0.113,9.85e-06,0.835,150.768,4,10,FALSE,-2.67364877438488,-2.18925640768704,487.209400566122
"5995",37,0.235,0.989,9,-4.702,1,0.000405,0.00391,0.26,104.035,4,10,TRUE,-2.33201390368486,-2.58097711853873,419.174188136627
"5996",53,0.446,0.811,1,-3.075,1,0.0175,0.0106,0.678,175.716,4,10,FALSE,-3.17725415017738,-1.84516024595517,425.785157092165
"5997",48,0.467,0.277,8,-12.101,1,0.89,7.66e-05,0.535,99.83,3,2,FALSE,-3.56489347433295,-1.6094379124341,404.194260226441
"5998",23,0.634,0.241,2,-11.479,1,0.987,1.31e-05,0.899,142.097,4,2,FALSE,-2.99773427622466,-1.89711998488588,428.797154841307
"5999",25,0.541,0.0132,6,-24.372,1,0.979,1.95e-05,0.319,75.872,4,2,FALSE,-2.45340798272863,-2.5133061243097,451.131909755894
"6000",22,0.457,0.563,6,-7.605,1,0.117,0.00391,0.259,92.23,4,5,TRUE,-1.54177926396029,-1.62455155024415,544.254536039894
"6001",54,0.605,0.442,8,-14.252,1,0.29,0.0122,0.72,139.979,4,6,FALSE,-2.77579385318873,-1.51868354916564,521.601380366272
"6002",22,0.679,0.621,0,-6.17,1,0.0126,0.00391,0.306,120.028,4,6,TRUE,-3.41124771751566,-2.26336437984076,428.491540173199
"6003",25,0.706,0.827,3,-8.338,0,0.22,3.49e-06,0.786,118.021,4,9,FALSE,-2.94503915923847,-1.64506509007725,563.465171949429
"6004",35,0.599,0.99,4,-3.669,0,0.00232,0.000142,0.353,131.446,4,10,FALSE,-1.67664666212755,-1.18744350237473,307.289765530842
"6005",63,0.474,0.608,5,-5.139,1,0.755,0.00391,0.888,184.694,4,10,TRUE,-2.4949569856415,-2.37730863918998,356.969186345264
"6006",28,0.575,0.254,0,-13.192,1,0.943,2.34e-05,0.526,161.678,3,2,FALSE,-3.0261914810387,-2.84903789440319,472.638339536691
"6007",59,0.247,0.942,0,-2.796,1,0.00408,1.86e-06,0.601,94.094,4,8,FALSE,-2.67220054820851,-2.44876760317213,448.137255759884
"6008",47,0.563,0.937,1,-5.243,1,0.000111,0.00391,0.522,101.159,4,10,TRUE,-3.07694232897953,-1.1551826401565,383.005221896517
"6009",56,0.52,0.827,10,-7.225,0,0.0412,0.0235,0.411,101.99,4,10,FALSE,-2.96811710652102,-2.30358559332763,519.615242270663
"6010",44,0.268,0.964,8,-4.944,0,5.91e-05,0.833,0.174,164.058,4,8,FALSE,-2.04794287462046,-0.3147107448397,416.118973371799
"6011",32,0.508,0.989,7,-4.196,1,1.45e-05,0.000267,0.131,121.021,4,8,FALSE,-2.24431618487007,-2.30258509299405,561.138129162508
"6012",32,0.801,0.826,1,-4.613,0,0.28,0.00391,0.822,103.993,4,9,TRUE,-3.2519156789464,-2.1982250776698,459.271161733458
"6013",60,0.659,0.906,7,-3.906,0,0.156,3.27e-06,0.792,94.997,4,6,FALSE,-3.15121717639439,-2.25379492882461,433.266661537672
"6014",67,0.638,0.699,1,-6.542,1,0.0203,0.00391,0.57,121.122,4,9,TRUE,-2.41687423939617,-2.43155547429101,400.497191001385
"6015",70,0.56,0.595,9,-4.53,1,0.199,6.47e-05,0.144,104.011,4,9,FALSE,-3.59721226558811,-2.02495335639577,517.648529409676
"6016",46,0.5,0.834,4,-4.419,1,0.00025,0.00367,0.456,98.111,4,10,FALSE,-3.32423634052603,-0.70117935225721,437.096099273375
"6017",64,0.396,0.77,9,-4.728,1,0.0184,0.00391,0.412,177.542,4,1,TRUE,-2.81341071676004,-2.12026353620009,413.198499513248
"6018",32,0.777,0.292,0,-10.166,0,0.336,0.00444,0.264,110.108,3,2,FALSE,-3.21388828335716,-2.4793222714941,501.022953566002
"6019",50,0.487,0.582,5,-8.938,1,0.715,0.301,0.271,104.003,4,6,FALSE,-3.61935339146533,-2.33201390368486,527.459003146216
"6020",22,0.118,0.964,1,-4.06,1,0.00012,0.139,0.107,200.003,4,8,FALSE,-0.830113035633103,-1.08767234862978,519.410242486611
"6021",42,0.284,0.852,1,-5.135,1,0.000975,0.00625,0.473,103.067,5,8,FALSE,-1.71479842809193,-0.543004522130226,521.638763897009
"6022",45,0.388,0.764,2,-3.002,1,0.0382,1.01e-05,0.638,172.004,4,10,FALSE,-3.41428262121081,-1.11474167059799,455.483259846067
"6023",50,0.447,0.192,1,-9.83,1,0.888,0.00391,0.33,138.8,3,9,TRUE,-3.38139475436598,-2.33407576008542,417.658951777644
"6024",42,0.659,0.589,11,-9.924,0,0.409,6.74e-06,0.176,119.931,4,5,FALSE,-1.69281952137315,-2.22562405185792,476.304524437885
"6025",14,0.488,0.585,1,-8.935,1,0.499,0.0221,0.204,135.429,4,6,FALSE,-3.31044301839369,-2.1982250776698,442.631901245267
"6026",39,0.773,0.691,1,-5.724,1,0.00648,0.00391,0.574,161.006,4,5,TRUE,-1.4784096500277,-2.06356819252355,397.159917413628
"6027",62,0.469,0.976,0,-3.569,0,0.000287,0.217,0.222,124.001,4,8,FALSE,-2.1982250776698,-2.75514180863606,545.991758179553
"6028",41,0.82,0.387,7,-11.81,1,0.729,0.0836,0.724,95.977,4,5,FALSE,-1.15201306539522,-2.66068962974237,482.422014423057
"6029",9,0.397,0.529,4,-12.683,1,0.914,0.000192,0.46,106.779,4,3,FALSE,-2.49616984206671,-1.13320373343773,2.62361074342213
"6030",31,0.763,0.632,8,-11.229,1,0.332,0.00391,0.493,85.996,4,1,TRUE,-1.29828348379718,-1.94491064872223,452.897339360699
"6031",64,0.437,0.803,2,-6.412,1,0.0376,0.00391,0.406,84.378,4,5,TRUE,-1.18744350237473,-0.381260419411347,538.293600184881
"6032",30,0.246,0.413,9,-11.763,0,0.102,0.0265,0.0873,149.731,4,6,FALSE,-3.35813789220171,-1.41881755282545,662.500566037494
"6033",33,0.631,0.572,6,-10.422,1,0.395,0.0212,0.672,138.125,4,3,FALSE,-3.26491976336961,-2.60911025324731,2.19995075694889
"6034",55,0.602,0.459,8,-7.167,0,0.63,0.000165,0.366,86.38,4,10,FALSE,-3.32423634052603,-1.9241486572738,439.655546991051
"6035",24,0.612,0.207,4,-17.136,1,0.983,0.918,0.716,88.985,4,7,FALSE,-2.84215318562569,-2.26336437984076,1.61046577113579
"6036",45,0.48,0.978,1,-5.636,1,0.0257,0.00247,0.655,150.319,4,10,FALSE,-2.56006132338876,-0.908818717035454,524.022900262956
"6037",64,0.709,0.586,11,-9.018,0,0.157,0.00391,0.455,116.974,4,5,TRUE,-3.51660823317348,-2.63526453137656,410.128028791011
"6038",53,0.364,0.811,11,-7.237,1,0.00268,0.0093,0.151,120.758,4,8,FALSE,-2.7790092900427,-2.24431618487007,647.991512290092
"6039",54,0.372,0.0891,7,-21.78,1,0.916,0.911,0.0798,137.995,4,7,FALSE,-3.33260459019654,-1.84516024595517,2.34378611076182
"6040",29,0.273,0.934,1,-4.844,1,7.39e-05,0.664,0.152,129.174,4,8,FALSE,-1.95899538860397,-1.93102153656156,529.886780359729
"6041",39,0.302,0.921,0,-4.549,1,5.77e-06,0.715,0.188,165.137,4,8,FALSE,-2.26336437984076,-1.07294454191953,327.542363672243
"6042",48,0.482,0.101,8,-18.914,0,0.965,0.00335,0.189,105.719,4,7,FALSE,-3.40219788199574,-2.07944154167984,1.6445870810024
"6043",34,0.415,0.0711,11,-27.629,1,0.989,0.871,0.11,79.004,4,6,FALSE,-3.33822258250077,-2.45806999583444,448.177420225517
"6044",32,0.575,0.406,6,-9.432,0,0.838,0.00391,0.307,91.17,4,9,TRUE,-1.67131331615219,-2.62279035715139,510.581041559516
"6045",79,0.539,0.615,1,-8.746,0,0.173,0.0056,0.493,163.924,4,9,FALSE,-1.37832619147071,-1.93794197940614,463.349759900661
"6046",37,0.327,0.841,9,-4.963,1,0.000101,0.863,0.455,180.058,4,10,FALSE,-2.78062089393705,-2.06356819252355,475.519715679592
"6047",53,0.598,0.906,7,-3.435,1,0.00931,3.95e-05,0.525,97.007,4,6,FALSE,-3.10778177736261,-1.83258146374831,415.066259770654
"6048",70,0.534,0.481,0,-9.016,0,0.697,0.00391,0.293,124.914,4,3,TRUE,-3.18931702262666,-1.95192822138088,2.16133446439925
"6049",50,0.545,0.903,1,-4.567,1,3.5e-05,0.11,0.254,131.04,4,8,FALSE,-3.15355635874756,-2.00248050054371,457.358721355568
"6050",49,0.847,0.801,9,-3.838,1,0.0876,0.000204,0.841,93.19,4,9,FALSE,-2.87351464082974,-0.266573109241546,1.90046924021411
"6051",33,0.656,0.396,8,-13.577,1,0.817,0.133,0.798,132.088,4,2,FALSE,-3.41428262121081,-2.06356819252355,412.310562561766
"6052",48,0.788,0.846,1,-6.005,1,0.0364,0.00466,0.794,121.928,4,6,FALSE,-3.19174715747995,-2.34028696017806,361.402822346478
"6053",53,0.373,0.755,2,-7.574,1,0.00411,0.000799,0.57,111.813,4,6,FALSE,-2.2730262907525,-2.75671537308349,583.255518619413
"6054",65,0.559,0.66,7,-4.143,1,0.222,0.00391,0.574,163.957,4,4,TRUE,-2.97201574693668,-1.64506509007725,1.62227720596697
"6055",70,0.575,0.959,1,-2.469,0,0.000192,0.00391,0.642,110.973,4,10,TRUE,-2.22562405185792,-2.96617347131245,412.400290979529
"6056",42,0.711,0.167,5,-13.319,0,0.836,1.27e-06,0.476,82.842,4,0,FALSE,-3.40822199659912,-2.30258509299405,1.32690743083306
"6057",48,0.477,0.973,7,-4.106,0,0.00188,0.000135,0.403,107.618,4,8,FALSE,-2.9169210931297,-0.970219073899711,601.737484290284
"6058",67,0.68,0.84,9,-3.823,1,0.0457,8.66e-06,0.468,104.975,4,9,FALSE,-3.18447439815087,-1.94491064872223,461.74993232268
"6059",44,0.727,0.632,0,-5.399,1,0.0966,0.00391,0.193,144.22,4,5,TRUE,-1.50058350752202,-2.39360449138121,391.770340888638
"6060",38,0.661,0.737,6,-6.645,0,0.39,0.00391,0.558,160.142,4,5,TRUE,-1.1551826401565,-1.51412773262978,470.770644794256
"6061",79,0.691,0.814,1,-3.788,0,0.0164,0.00391,0.509,132.012,4,9,TRUE,-2.14558134418438,-1.00512194558077,381.590094211053
"6062",45,0.525,0.89,2,-4.222,1,0.00135,0.813,0.604,160.083,4,8,FALSE,-2.8877751320489,-2.49859997692,439.393900731451
"6063",22,0.523,0.959,5,-3.434,0,0.563,0.00391,0.545,185.865,4,5,TRUE,-0.514164525031505,-0.82098055206983,457.905011983927
"6064",35,0.471,0.816,2,-9.446,1,0.000232,0.1,0.246,140.032,4,8,FALSE,-3.28341434600577,-2.49132721759092,532.916503778969
"6065",44,0.613,0.797,1,-6.744,1,8.86e-05,0.86,0.397,132.024,4,10,FALSE,-3.41732676359204,-0.872273846457381,579.297850850493
"6066",61,0.529,0.491,1,-6.249,0,0.154,0.1,0.54,113.996,1,6,FALSE,-1.64506509007725,-1.99510039324608,526.206233334422
"6067",33,0.642,0.706,7,-7.712,1,0.259,0.0449,0.669,106.241,4,2,FALSE,-2.2730262907525,-0.980829253011726,546.60497619396
"6068",50,0.499,0.82,2,-6.163,0,0.0495,0.00391,0.593,144.949,4,10,TRUE,-3.50323010722731,-1.06421086195078,515.16987489565
"6069",56,0.313,0.0516,2,-17.754,0,0.986,0.00652,0.0846,86.103,3,6,FALSE,-3.11677060193105,-2.36659042296996,491.482451365255
"6070",58,0.158,0.572,7,-6.293,0,0.000926,0.893,0.347,79.176,3,8,FALSE,-3.36390159691846,-1.93794197940614,473.215595685518
"6071",54,0.588,0.625,0,-9.502,1,0.69,4.38e-06,0.116,121.809,4,9,FALSE,-1.55116900431012,-2.52697942620991,434.756253549043
"6072",20,0.558,0.596,1,-9.943,0,0.0573,0.0167,0.244,169.925,3,0,FALSE,-2.80181158091668,-2.55618785179296,2.06799822703019
"6073",15,0.874,0.649,0,-6.352,0,0.326,0.0028,0.968,108.009,4,2,FALSE,-3.40822199659912,-2.42588330933854,566.63921502134
"6074",48,0.731,0.84,7,-5.224,1,0.047,0.00391,0.775,93.987,4,10,TRUE,-3.56843330103807,-2.93369688263454,449.122477727401
"6075",20,0.335,0.459,11,-11.137,1,0.276,0.00375,0.37,185.161,4,10,FALSE,-3.54737989184024,-2.24431618487007,464.606284933814
"6076",60,0.507,0.96,9,-6.224,1,9.36e-05,1.02e-06,0.967,135.024,4,10,FALSE,-3.34104345884241,-1.57021719928082,441.608423832698
"6077",6,0.552,0.26,0,-12.774,1,0.868,0.00544,0.198,95.01,4,9,FALSE,-3.58632286578884,-1.39836694235416,441.306016274422
"6078",33,0.285,0.973,7,-5.123,0,4.7e-06,0.417,0.0769,159.75,4,8,FALSE,-2.3382122706372,-1.4784096500277,568.506816142076
"6079",73,0.402,0.914,9,-5.215,1,0.000579,0.00391,0.626,196.505,4,10,TRUE,-1.95192822138088,-2.7333680090865,422.216768970632
"6080",37,0.15,0.25,3,-13.268,1,0.0836,0.841,0.0355,135.451,3,6,FALSE,-3.16060691674423,-1.28735441326499,690.426679669898
"6081",35,0.316,0.535,7,-12.924,1,0.00143,0.769,0.577,162.264,4,10,FALSE,-3.21388828335716,-0.136965855073157,690.837897049662
"6082",46,0.78,0.733,1,-5.958,1,0.033,0.00391,0.746,129.938,4,10,TRUE,-2.5497652221365,-1.46533756846034,374.759923150809
"6083",57,0.786,0.689,1,-6.765,1,0.266,0.00391,0.53,86.974,4,5,TRUE,-1.44392347395653,-2.21640739675299,457.880988904322
"6084",79,0.775,0.518,6,-5.857,0,0.455,0.00391,0.646,161.011,4,9,TRUE,-1.1679623668029,-2.1119647333854,1.43751521731076
"6085",55,0.506,0.489,10,-6.589,1,0.789,0.00391,0.62,143.866,4,9,TRUE,-3.24419363285249,-2.1982250776698,458.752656668057
"6086",46,0.761,0.514,1,-9.271,1,0.0492,0.00801,0.258,110.042,4,6,FALSE,-1.94491064872223,-1.52785792544168,426.614580154031
"6087",60,0.568,0.558,9,-8.553,1,0.724,0.000331,0.287,104.991,4,0,FALSE,-3.58271925828555,-2.15416508787577,1.99983332555491
"6088",48,0.673,0.923,1,-3.628,0,0.0107,0.00391,0.946,139.969,4,1,TRUE,-2.95459033022282,-2.12026353620009,426.083325184171
"6089",31,0.282,0.813,0,-3.261,0,5.31e-06,0.00391,0.387,70.994,3,6,TRUE,-2.98975020187644,-0.695149183230618,444.480595751941
"6090",55,0.482,0.333,2,-9.78,1,0.705,0.00391,0.414,73.271,4,2,TRUE,-2.75514180863606,-2.24431618487007,543.642345664868
"6091",38,0.647,0.62,8,-10.46,1,0.151,4.88e-05,0.873,119.4,4,2,FALSE,-3.14191478373207,-2.02495335639577,478.330429724056
"6092",28,0.231,0.0768,2,-25.658,1,0.944,0.149,0.1,113.69,4,7,FALSE,-2.9798589243977,-2.31973125182902,2.06801031598007
"6093",32,0.53,0.793,4,-7.662,1,0.0132,0.00391,0.603,101.258,4,10,TRUE,-3.26491976336961,-1.44392347395653,454.258736844984
"6094",37,0.492,0.678,9,-5.121,1,0.000295,0.00229,0.349,104.428,4,10,FALSE,-3.06401111430729,-1.0106014113454,443.049658616277
"6095",61,0.296,0.975,3,-3.676,0,0.000217,0.00196,0.0724,119.491,4,8,FALSE,-1.49165487677772,-1.3130438993803,557.745461657914
"6096",30,0.379,0.714,4,-6.341,0,0.0399,0.00391,0.475,170.038,4,5,TRUE,-2.02495335639577,-0.610645959048202,518.010617651801
"6097",76,0.723,0.863,2,-7.89,1,0.0383,0.0317,0.931,136.302,4,10,FALSE,-3.38729447649316,-2.05572501506252,1.92705734216707
"6098",38,0.595,0.91,4,-4.138,1,0.000317,0.0331,0.635,109.041,3,10,FALSE,-2.92807362508018,-0.539568092631645,469.195055387416
"6099",35,0.819,0.705,6,-6.087,0,0.138,0.00391,0.979,105.154,4,9,TRUE,-3.58271925828555,-2.42588330933854,480.777495313581
